id_lieu;type_de_tournage;titre;realisateur_ice;societe_de_production;localisation_de_la_scene;code_postal;date_de_debut;date_de_fin;longitude;latitude
2019-739;Série TV;Treadstone;Alex Graves;NW2020;3 rue de l'alboni, 75016 paris;75016;2019-07-02;2019-07-02;2.28604828;48.85707666
2017-1617;Long métrage;BUDAPEST;Xavier Gens;LABYRINTHE FILMS;route de la grande cascade, 75016 paris;75016;2017-07-21;2017-07-21;2.249851;48.86342957
2019-980;Série TV;VAMPIRES;VLADIMIR DE FONTENAY/MARIE MONGE;TETRA MEDIA FICTION;16 rue alfred de vigny, 75008 paris;75008;2019-08-12;2019-08-13;2.30518781;48.87936618
2018-785;Long métrage;TANGUY 2;Etienne Chatiliez;NAC FILMS;91 rue lepic, 75018 paris;75018;2018-07-23;2018-07-23;2.33798873;48.88706231
2016-2061;Téléfilm;UNE FEMME D'EXCEPTION;ERIC GUIRADO;CINETEVE;2/6  RUE  COLLETTE, IMPASSE SAINT OUEN;75017;2016-10-06;2016-10-06;2.327111;48.893915
2016-1612;Long métrage;MARIE FRANCINE;VALERIE LEMERCIER;RECTANGLE PRODUCTIONS;33  RUE  MAX DORMOY;75018;2016-04-25;2016-04-26;2.35946;48.886877
2019-744;Série TV;The Eddy;Damien Chazelle;atlantique productions;29 rue du département, 75018 paris;75018;2019-06-28;2019-06-28;2.36463952;48.88577284
2017-1624;Long métrage;Les tuche 3;Olivier Baroux;Eskwad;83 avenue mozart, 75016 paris;75016;2017-08-05;2017-08-05;2.26843236;48.85267333
2019-31;Série TV;FAMILY BUSINESS S1;IGOR GOTESMAN;LES FILMS DU KIOSQUE;4 rue eugène spuller, 75003 paris;75003;2019-01-11;2019-01-11;2.36206719;48.86447903
2018-1490;Long métrage;PLACE DES VICTOIRES;Yoann Guillouzouic;WHITE PANAMA FILMS;rue du baigneur, 75018 paris;75018;2018-12-03;2018-12-03;2.34406867;48.89018762
2016-2066;Série TV;BLACKPILLS/RAISING HITLER;LOUIS FARGE;TOGETHER MEDIA 2;JARDIN*  DU RANELAGH;75016;2016-09-23;2016-09-23;2.271948;48.855183
2016-1627;Long métrage;SIMONE BENLOULOU;MYRIAM AZIZA;INCOGNITA;5/7  RUE  DE L'AQUEDUC;75010;2016-10-14;2016-10-14;2.358889;48.880082
2019-754;Long métrage;L'Origine du Monde;Laurent Lafitte;Trésor Films;21 avenue du maréchal maunoury, 75016 paris;75016;2019-07-08;2019-07-09;2.26519242;48.86006493
2017-1633;Long métrage;voyez comme on danse;michel Blanc;les films du 24;33 rue le marois, 75016 paris;75016;2017-08-30;2017-08-30;2.26071561;48.83842222
2019-35;Série TV;Fleabag;Jeanne Herry;Banijay Studios France;passage des petites ecuries, 75010 paris;75010;2019-01-11;2019-01-11;2.35211419;48.87288044
2018-1562;Long métrage;PLACE DES VICTOIRES;Yoann Guillouzouic;WHITE PANAMA FILMS;rue de lutèce, 75004 paris;75004;2018-12-18;2018-12-18;2.3469616;48.85507589
2020-619;Série TV;Rebecca;Didier Le Pêcheurs;Elephant Story;6 villa du clos de malevart, 75011 paris;75011;2020-10-07;2020-10-08;2.37280558;48.86945683
2016-1662;Long métrage;CARBONE;OLIVIER MARCHAL;LES FILMS MANUEL MUNZ;QUAI  D'AUSTERLITZ;75013;2016-11-02;2016-11-02;2.370814;48.839731
2019-772;Long métrage;THE HUNTING;LEO ZHANG;SWEET DREAMS FILMS;11 boulevard garibaldi, 75015 paris;75015;2019-07-05;2019-07-05;2.30349135;48.84757647
2017-1485;Long métrage;L'extraordinaire voyage du fakir;;Brio films;35 rue du chevalier de la barre, 75018 paris;75018;2017-07-17;2017-07-17;2.34342362;48.88709362
2019-64;Long métrage;LE MEILLEUR RESTE À VENIR;Matthieu DELAPORTE et Alexandre DE LA PATELLIÈRE;CHAPTER 2;4 rue richer, 75009 paris;75009;2019-01-07;2019-01-07;2.34748106;48.87408218
2018-1574;Long métrage;PLACE DES VICTOIRES;Yoann Guillouzouic;WHITE PANAMA FILMS;rue de phalsbourg, 75017 paris;75017;2018-12-22;2018-12-22;2.30896596;48.88266744
2020-646;Série TV;Luther;David Morley;STORIA TELEVISION Luther;27 rue robert de flers, 75015 paris;75015;2020-10-15;2020-10-17;2.2834232500000002;48.84883798
2016-1671;Long métrage;MADAME;AMANDA STHERS;LGM FILMS;16  RUE  DE LA FAISANDERIE;75016;2016-07-26;2016-07-27;2.276762;48.87016
2019-1725;Long métrage;30 Jours Max;Tarek BOUDALI;AXEL FILMS PRODUCTION;19 rue du père corentin, 75014 paris;75014;2019-12-10;2019-12-10;2.33053207;48.8258987
2018-88;Téléfilm;Hippocrate La Série;Thomas Lilti;31 JUIN FILMS;rue d'assas, 75006 paris;75006;2018-02-12;2018-02-12;2.33226252;48.84500362
2019-957;Série TV;FIND ME IN PARIS Saison 3( LENA REVE D'ETOILES);Matt BLOOM, Robert BURKE, Ronan BURKE;Cottonwood media;avenue hussein 1er de jordanie, 75116 paris;75116;2019-08-28;2019-08-28;2.28906637;48.86174998
2019-162;Long métrage;Tout Nous Sourit;Mélissa Drigeard;Single Man Productions;rue montalembert, 75007 paris;75007;2019-02-07;2019-02-07;2.32738076;48.85670865
2020-678;Série TV;Validé Saison 2;Franck Gastambide / David Diane;Mandarin Télévision - Validé saison 2;place de l'opéra, 75009 paris;75009;2020-10-27;2020-10-28;2.33187457;48.8710898
2020-294;Long métrage;PETITE LEÇON D'AMOUR;EVE DEBOISE;BLUE MONDAY PRODUCTIONS;81 rue de turenne, 75003 paris;75003;2020-07-16;2020-07-16;2.36444794;48.86014641
2018-1241;Long métrage;DEUX MOI;CEDRIC KLAPISCH;CE QUI ME MEUT;rue de jessaint, 75018 paris;75018;2018-10-15;2018-10-15;2.3556952;48.88497928
2018-94;Série TV;LRDM - Patriot season 2;Steven Conrad;NW2018 (c/o Firstep);rue rené boulanger, 75010 paris;75010;2018-01-30;2018-01-30;2.3579359;48.86918193
2019-1062;Série TV;Emily in Paris;Darren Star;NW2020;place de l'estrapade, 75005 paris;75005;2019-08-26;2019-08-30;2.34507568;48.84516844
2019-94;Long métrage;UNCORKED (additif);PRENTICE PENNY;FULLDAWA PRODUCTION;place de l'hotel de ville-esplanade de la libération, 75004 paris;75004;2019-01-18;2019-01-18;2.35074082;48.85619429
2020-308;Série TV;ARSENE LUPIN;Ludovic Bernard;GAUMONT PRODUCTION TELEVISION;place vendôme, 75001 paris;75001;2020-07-20;2020-07-21;2.3292215;48.86726685
2019-819;Série Web;Rétro;Raphael Marriq;ARTOUS;27 rue du javelot, 75013 paris;75013;2019-07-24;2019-07-24;2.36638844;48.8251331
2018-102;Série TV;Il était une seconde fois;Guillaume Nicloux;Unité de Production;11 rue d'aligre, 75012 paris;75012;2018-02-06;2018-02-06;2.37825238;48.84928801
2019-1068;Série TV;Emily in Paris;Darren Star;NW2020;place monge, 75005 paris;75005;2019-08-28;2019-08-28;2.35223074;48.84324528
2019-367;Série TV;ALICE NEVERS E104-105 additif V2;JULIEN ZIDI;EGO PRODUCTIONS;place louis lépine, 75004 paris;75004;2019-03-25;2019-03-25;2.34722613;48.8549928
2020-332;Long métrage;Un Monde Réel (ex - Une fille en or);Antoinette Boulat;MACASSAR PRODUCTIONS;20 rue des vinaigriers, 75010 paris;75010;2020-08-03;2020-08-03;2.36331421;48.87320074
2019-1162;Série TV;Emily in Paris;Darren Star;NW2020;1 place de valois, 75001 paris;75001;2019-09-18;2019-09-18;2.33808588;48.86337049
2018-113;Série TV;il était une seconde fois;Guillaume Nicloux;Unité de Production;11 rue payenne, 75003 paris;75003;2018-02-09;2018-02-09;2.36229836;48.85810497
2019-1070;Série TV;Emily in Paris;Darren Star;NW2020;1 place de l'estrapade, 75005 paris;75005;2019-08-29;2019-08-30;2.34507684;48.84507789
2016-514;Long métrage;IL A DEJA TES YEUX;LUCIEN JEAN BAPTISTE;NOLITA CINEMA;9  RUE  MYRHA;75018;2016-02-10;2016-02-10;2.355343;48.887222
2020-346;Long métrage;Le Dernier Mercenaire;David CHARHON;FORECAST PICTURES;avenue foch, 75116 paris;75116;2020-08-09;2020-08-09;2.28464555;48.87307739
2019-825;Série TV;VALIDÉ;FRANCK GASTAMBIDE;MANDARIN TELEVISION;109 rue oberkampf, 75011 paris;75011;2019-07-15;2019-08-17;2.37782174;48.86583416
2018-114;Série TV;il était une seconde fois;Guillaume Nicloux;Unité de Production;11 rue payenne, 75003 paris;75003;2018-02-09;2018-02-09;2.36229836;48.85810497
2019-1076;Série TV;The Eddy;Damien Chazelle;atlantique productions;avenue de la porte de saint-cloud, 75016 paris;75016;2019-09-02;2019-09-02;2.25221844;48.83855138
2016-538;Long métrage;LA DOULEUR;EMMANUEL FINKIEL;LES FILMS DU POISSON;CARREFOUR  DES RUES CHAMPIONNET ET POTEAU;75018;2016-09-29;2016-09-29;2.340099;48.895687
2020-353;Série TV;YOUR HONOR;JULIUS BERG;FEDERATION ENTERTAINMENT;16 place de la bourse, 75002 paris;75002;2020-08-12;2020-08-15;2.34073678;48.86931174
2019-832;Long métrage;THE HUNTING;LEO ZHANG;SWEET DREAMS FILMS;boulevard vincent auriol, 75013 paris;75013;2019-06-30;2019-06-30;2.36699899;48.83473468
2018-121;Long métrage;LES BONNES INTENTIONS;GILLES LEGRAND;EPITHETE FILMS;place colette, 75001 paris;75001;2018-02-19;2018-02-19;2.33557669;48.86326763
2019-1079;Série TV;Le Bureau des Légendes;Eric Rochant, Jacques Audiard, Anna Novion, Samuel Collardey;The Oligarchs Productions;196 boulevard de la villette, 75019 paris;75019;2019-09-11;2019-09-11;2.37053624;48.88218617
2016-591;Long métrage;LE GRAND SAUT;E.TOLENADO/O.NAKACHE;QUAD;7  RUE  DE L'ECHELLE;75001;2016-06-29;2016-06-29;2.334199;48.864024
2020-360;Série TV;YOUR HONOR;JULIUS BERG;FEDERATION ENTERTAINMENT;40 rue notre-dame des victoires, 75002 paris;75002;2020-08-17;2020-08-18;2.34213933;48.86888438
2019-847;Série TV;Hanna 2;Eva Husson;NW2020;avenue richerand, 75010 paris;75010;2019-07-26;2019-07-26;2.36586179;48.87205362
2018-122;Long métrage;LES BONNES INTENTIONS;GILLES LEGRAND;EPITHETE FILMS;place colette, 75001 paris;75001;2018-02-20;2018-02-21;2.33557669;48.86326763
2019-1333;Long métrage;SIMONE - LE VOYAGE DU SIÈCLE;OLIVIER DAHAN;MARVELOUS PRODUCTIONS;127 rue de grenelle, 75007 paris;75007;2019-10-10;2019-10-11;2.31587855;48.85777753
2016-2111;Long métrage;CA C'EST LA FAMILLE;TEDDY LUSSI MODESTE;KAZAK PRODUCTIONS;120  BOULEVARD  DE ROCHECHOUART;75018;2016-09-01;2016-09-02;2.340149;48.8823
2019-265;Série Web;Il revient quand Bertrand;Guillaume Crémonese;Le toro par les cornes;25 rue ganneron, 75018 paris;75018;2019-03-11;2019-03-11;2.32840594;48.8873772
2019-857;Long métrage;L'HORIZON;EMILIE CARPENTIER;ELZEVIR FILMS;pont de tolbiac, 75013 paris;75013;2019-07-09;2019-07-10;2.38017981;48.832458270000004
2018-125;Long métrage;Le Fataliste;Louis Garrel;Why Not Productions;5 rue louis boilly, 75016 paris;75016;2018-02-21;2018-02-22;2.26683189;48.85915131
2019-1335;Long métrage;SIMONE - LE VOYAGE DU SIÈCLE;OLIVIER DAHAN;MARVELOUS PRODUCTIONS;9 place vauban, 75007 paris;75007;2019-10-10;2019-10-10;2.31090339;48.85307636
2016-2117;Long métrage;DEMAIN ET TOUS LES AUTRES JOURS (2);NOVEMIE LVOVSKY;F COMME FILM;RUE  DU FAUBOURG POISSONNIERE;75010;2016-04-14;2016-04-14;2.348752;48.876626
2019-269;Long métrage;L ile Flottante;Daniel COHEN;CINEFRANCE STUDIOS;avenue d'iéna, 75116 paris;75116;2019-03-11;2019-03-12;2.29322241;48.86408217
2019-858;Série TV;BALTHAZAR;Jérémy Minui;BEAUBOURG STORIES;137 rue saint-antoine, 75004 paris;75004;2019-07-20;2019-07-20;2.35965111;48.85526129
2018-133;Long métrage;MON INCONNUE;HUGO GÉLIN;ZAZI FILMS;36 avenue hoche, 75008 paris;75008;2018-02-15;2018-02-15;2.29935345;48.87577915
2018-1346;Long métrage;ABBEY ROAD;Gary Gray;PENINSULA FILM;quai branly, 75007 paris;75007;2018-11-07;2018-11-08;2.29175003;48.85783739
2016-2169;Long métrage;ALIBI.COM;PHILIPPE LACHEAU;FECHNER FILMS;PARC  MONCEAU;75008;2016-04-26;2016-04-26;2.311263;48.878086
2019-609;Long métrage;PRODUCTION 46;;IEFS PARIS;pont d'iéna, 75007 paris;75007;2019-06-15;2019-06-15;2.29195445;48.85990948
2019-866;Série TV;ENGRENAGES SAISON 8;Jean-Philippe Amar;SON ET LUMIERE;147 rue cardinet, 75017 paris;75017;2019-07-18;2019-07-18;2.31525555;48.88835327
2017-1569;Série TV;Killing Eve;Harry Bradbeer;GEM Films;16 rue de lancry, 75010 paris;75010;2017-07-25;2017-07-25;2.36067089;48.86966151
2018-1350;Long métrage;J'ACCUSE;Roman Polanski;legendaire;27 rue saint-dominique, 75007 paris;75007;2018-11-26;2018-11-26;2.32059807;48.85892618
2020-753;Série TV;ASTRID ET RAPHAËLLE SAISON 2;FREDERIC BERTHE / ERIC LE ROUX;JLA PRODUCTIONS;18 rue duhesme, 75018 paris;75018;2020-11-16;2020-11-17;2.33856172;48.89078729
2019-1604;Long métrage;LES DEUX ALFRED;Bruno Podalydès;WHY NOT PRODUCTIONS;avenue daumesnil, 75012 paris;75012;2019-11-19;2019-11-19;2.40349886;48.83668011
2019-1216;Série TV;The Good Place;Michael Schur;Froggie production;place dauphine, 75001 paris;75001;2019-09-30;2019-09-30;2.34187932;48.85682578
2017-1590;Long métrage;The White Crow;Ralph Fiennes;Montebello Productions;1 rue du cloître notre-dame, 75004 paris;75004;2017-08-19;2017-08-19;2.3514898300000002;48.8527802
2016-2289;Long métrage;MARVIN;ANNE FONTAINE;CINE @;2  RUE  DUPUYTREN;75006;2016-09-09;2016-09-09;2.339687;48.851804
2019-392;Long métrage;UN VOYAGE EN HIVER;Claus DREXEL;MANEKI FILMS;14 rue des récollets, 75010 paris;75010;2019-04-04;2019-04-04;2.3613659399999998;48.87462375
2016-131;Long métrage;MON POUSSIN;FREDERIC FORESTIER;LES FILMS DU 24;1  RUE  RENE PANHARD;75013;2016-03-16;2016-03-16;2.359355;48.838779
2019-681;Long métrage;Madame Claude;Sylvie VERHEYDE;Les Compagnons du Cinéma;3 rue des saints-pères, 75006 paris;75006;2019-06-14;2019-06-14;2.33304563;48.85787922
2018-22;Série TV;LRDM - Patriot season 2;Steven Conrad;NW2018 (c/o Firstep);9 avenue hoche, 75008 paris;75008;2018-01-12;2018-01-13;2.30375968;48.8772123
2016-2315;Long métrage;DEMAIN ET TOUS LES AUTRES JOURS (2);NOVEMIE LVOVSKY;F COMME FILM;RUE  PORTALIS;75008;2016-04-14;2016-04-14;2.319601;48.877593
2019-1709;Série TV;LA FUGUE;XAVIER DURRINGER;RAMONA PRODUCTIONS;165 boulevard de la villette, 75010 paris;75010;2019-12-05;2019-12-05;2.36553838;48.88411298
2016-152;Série TV;JUSTE UN REGARD;LUDOVIC COLBEAU;VAB;RUE  DE MAUBEUGE;75010;2016-11-23;2016-11-23;2.352647;48.880795
2019-1002;Long métrage;ANAK GARUDA;FOAZAN RIZAL;WL PRODUCTIONS;rue du cardinal dubois, 75018 paris;75018;2019-08-01;2019-08-01;2.3431604200000002;48.88589149
2018-39;Long métrage;ANNA M.;Luc BESSON;EUROPACORP;10 avenue d'iéna, 75116 paris;75116;2018-01-11;2018-01-12;2.29321926;48.86378335
2016-2378;Long métrage;IRIS/EX CHAOS;JALIL LESPERT;WY PRODUCTIONS;23  AVENUE  JUNOT;75018;2016-03-01;2016-03-01;2.335468;48.88839
2018-1068;Long métrage;LUZ;Flora LAU;AMA Productions;place de la concorde, 75008 paris;75008;2018-09-12;2018-09-13;2.32053484;48.8666995
2016-154;Série TV;CHEFS - SAISON 2;ARNAUD MALHERBE;CALT PRODUCTION;69  RUE  DES GRAVILLIERS;75003;2016-03-18;2016-03-18;2.354232;48.864506
2019-1016;Série TV;GRAND'MAISON TOKYO;Ayuko TSUKAHARA,;LUTETIA FILMS;avenue de l'opéra, 75001 paris;75001;2019-08-01;2019-08-01;2.33367533;48.86751612
2018-47;Long métrage;MON INCONNUE;HUGO GÉLIN;ZAZI FILMS;3b place saint-sulpice, 75006 paris;75006;2018-01-29;2018-01-29;2.33442471;48.85041067
2020-894;Série Web;FRANCOEUR - CHASSEUR DE REVE;BOUVARD VIRET;THOMAS BOUVARD;locaux jardiniers aj 1/2 du square vert galant, 75001 paris;75001;2020-11-14;2020-11-14;2.34096815;48.8571358
2016-623;Long métrage;JUST DIVORCED;MAXIME GOVARE;LES IMPRODUCTIBLES;3/5  PLACE  RHIN ET DANUBE;75019;2016-10-03;2016-10-03;2.393117;48.882182
2016-166;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;AVENUE  JUNOT;75018;2016-05-27;2016-05-27;2.336122;48.888192
2019-74;Long métrage;UNCORKED;PRENTICE PENNY;FULLDAWA PRODUCTION;23 rue de la harpe, 75005 paris;75005;2019-01-21;2019-01-21;2.34465107;48.8523172
2018-239;Série TV;Mathieu et Thomas au bord de la crise de nerf;Nath Dumont;;rue caroline, 75017 paris;75017;2018-03-08;2018-03-08;2.3238893;48.88360811
2016-806;Long métrage;LA NUIT A DEVORE LE MONDE;DOMINIQUE ROCHER;HAUT ET COURT;70  AVENUE  DE BRETEUIL;75007;2016-11-02;2016-11-04;2.311245;48.848251
2016-652;Série TV;THE PACKAGE;CHANG KEUN CHUN;BH PARIS MEDIA PRODUCTIONS;2/53  RUE  RAMUS;75020;2016-10-19;2016-10-19;2.398048;48.863254
2016-192;Long métrage;UN CONTE INDIEN;HECTOR CABELLO REYES;22H22 PRODUCTION;PLACE  SAINT GERMAIN DES PRES;75006;2016-03-06;2016-03-06;2.333248;48.854352
2019-1252;Série Web;MOTW 2;David Hugonot Petit;ZAGETT;78 rue baron le roy, 75012 paris;75012;2019-09-24;2019-09-24;2.39049988;48.83249844
2018-263;Série Web;PREVIEW;Emilien PARON;ROSE MECANIQUE PRODUCTION;allée maria doriath, 75011 paris;75011;2018-03-13;2018-03-14;2.39828486;48.85141758
2016-866;Série TV;10%/SAISON 2;JEANNE HERRY;MON VOISIN PRODUCTIONS;3  AVENUE  MATIGNON;75008;2016-09-13;2016-09-13;2.311269;48.869629
2016-679;Série TV;THE PACKAGE;CHANG KEUN CHUN;BH PARIS MEDIA PRODUCTIONS;AVENUE  DE LA GRANDE ARMEE;75017;2016-10-15;2016-10-15;2.289138;48.876165
2016-1699;Série TV;LES HOMMES DE L'OMBRE;FRED GARSON;MACONDO;PLACE  DU PONT NEUF;75001;2016-04-04;2016-04-04;2.341573;48.857039
2019-1259;Long métrage;Gott du kannst ein Arsch sein;Andre Erkau;Cactus Films;quai andré citroën, 75015 paris;75015;2019-10-03;2019-10-04;2.27135982;48.84041213
2018-276;Série TV;L'art du crime saison 2;Chris Briant;GAUMONT TELEVISION c/o GAUMONT PRODUCTION TELEVISION;95 avenue mozart, 75016 paris;75016;2018-03-08;2018-03-08;2.26797696;48.85184064
2016-868;Long métrage;LA NIAQUE;CHAD CHENOUGA;TS PRODUCTIONS;PLACE  ANDRE TARDIEU;75007;2016-02-23;2016-02-23;2.303246;48.852647
2016-2192;Série TV;ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;EGO PRODUCTION;7  RUE  DE L'ECHELLE;75001;2016-03-30;2016-03-30;2.334199;48.864024
2016-1709;Long métrage;GC5;GUILLAUME CANET;LES PRODUCTIONS DU TRESOR;11BIS  RUE  DE MOSCOU;75008;2016-03-10;2016-03-10;2.325201;48.880438
2019-1268;Long métrage;Une histoire d'amour et de désir;Leila Bouzid;Blue Monday Productions;25 quai d'anjou, 75004 paris;75004;2019-10-18;2019-10-19;2.3579917999999997;48.85208833
2018-293;Long métrage;Andy;Julien Weill;My Family;165 rue de charonne, 75011 paris;75011;2018-03-14;2018-03-16;2.39077666;48.85577461
2016-893;Long métrage;LA DOULEUR;EMMANUEL FINKIEL;LES FILMS DU POISSON;RUE  ROBINEAU/PLACE MARTIN NADAUD;75020;2016-10-25;2016-10-25;2.394757;48.865145
2016-2193;Série TV;LES HOMMES DE L'OMBRE;FRED GARSON;MACONDO;PASSERELLE*  DE LA MOSELLE;75019;2016-04-12;2016-04-12;2.391546;48.875537
2016-1722;Long métrage;NUMERO UNE;TONIE MARSHALL;TABO TABO FILMS;SQUARE  JEAN XXIII;75004;2016-10-18;2016-10-18;2.351269;48.852279
2018-1254;Long métrage;L ANGLE MORT;PIERRE TRIVIDIC ET PATRICK MARIO BERNARD;EX NIHILO;16 rue henri ribière, 75019 paris;75019;2018-10-22;2018-10-22;2.39567744;48.87695817
2018-309;Série TV;Mathieu et Thomas au bord de la crise de nerf;Nath DUMONT;GM6/GOLDEN NETWORK;rue quincampoix, 75004 paris;75004;2018-03-19;2018-03-19;2.35030327;48.86059171
2016-896;Long métrage;COEXISTER;FABRICE EBOUE;EUROPA CORP;36  RUE  DE PONTHIEU (PINK PARADISE);75008;2016-12-09;2016-12-09;2.308095;48.871222
2016-2194;Série TV;UN CAFE AVEC...;SAMBA MBALLO;6 COM;46/176  BOULEVARD  MAX DORMOY;75018;2016-07-09;2016-07-09;2.35968;48.887296
2016-1724;Long métrage;LOUE MOI;VIRGINE SCSWARTZ;MY FAMILY;RUE  PAUL CEZANNE;75008;2016-11-10;2016-11-10;2.309093;48.874155
2019-5;Série TV;Fleabag;Jeanne Herry;Banijay Studios France;rue cauchois, 75018 paris;75018;2019-01-04;2019-01-04;2.33254907;48.88536518
2018-315;Série TV;DIX POUR CENT  SAISON 3;;MON VOISIN PRODUCTION;175 rue saint-maur, 75011 paris;75011;2018-03-30;2018-03-30;2.37293203;48.87036847
2016-901;Série TV;IN AMERICA;VINCENT PRIMAULT;MAKING PROD;2  RUE  DE CHOISEUL;75002;2016-04-02;2016-04-02;2.336009;48.869008
2016-2207;Long métrage;MARVIN;ANNE FONTAINE;CINE @;PLACE  DE L'ODEON;75006;2016-09-09;2016-09-09;2.33855;48.850038
2016-1734;Téléfilm;NADIA;LEA MAZER;MURMURES PRODUCTIONS;69  AVENUE  DE SAINT MANDE;75012;2016-05-02;2016-05-02;2.40503;48.844773
2019-918;Long métrage;PARENT D'ELEVE;NOEMIE SAGLIO;RECTANGLE PRODUCTIONS;99t rue de reuilly, 75012 paris;75012;2019-08-03;2019-08-03;2.39121694;48.84357423
2018-14;Série TV;ENGRENAGES S7;Frédéric JARDIN;Son et Lumière;15 rue du théâtre, 75015 paris;75015;2018-02-01;2018-02-03;2.28555949;48.84993915
2016-2390;Long métrage;AMANT DOUBLE;FRANCOIS OZON;MANDARIN FILMS;277  RUE  DE CHARENTON;75012;2016-11-07;2016-11-11;2.39314;48.835044
2016-2222;Long métrage;CARBONE;OLIVIER MARCHAL;LES FILMS MANUEL MUNZ;BOIS*  DE BOULOGNE;75016;2016-11-24;2016-11-29;2.286885;48.875133
2016-1750;Long métrage;TELLE MERE TELLE FILLE;NOEMIE SAGLIO;PAN EUROPENNE PRODUCTION;34/52  RUE  DU CHATEAU D'EAU;75010;2016-06-13;2016-06-13;2.357742;48.871558
2019-944;Série TV;Validé;Franck GASTAMBIDE;Mandarin Télévision;rue jeanne d'arc, 75013 paris;75013;2019-08-07;2019-08-08;2.3636953099999998;48.83324519
2018-16;Série TV;ENGRENAGES S7;Frédéric JARDIN;Son et Lumière;127 quai de valmy, 75010 paris;75010;2018-02-22;2018-02-24;2.3637573;48.875927
2016-2391;Long métrage;NUMERO UNE;TONIE MARSHALL;TABO TABO FILMS;45  RUE  DES PETITES ECURIES;75010;2016-11-09;2016-11-09;2.349633;48.873842
2016-2268;Série TV;FRACTAL;JEREMY MINUI;MIDNIGHT CUT;10  RUE  SAINT BERNARD;75011;2016-12-15;2016-12-15;2.381639;48.851097
2016-1768;Long métrage;BEFIKRE;ADITYA CHOPRA;FIRSTEP;PLACE  DALIDA;75018;2016-02-25;2016-02-25;2.340543;48.886576
2019-1278;Long métrage;Seize Printemps;Suzanne Lindon;Avenue B Productions;66 rue de douai, 75009 paris;75009;2019-09-25;2019-09-25;2.32891877;48.88382462
2018-175;Série TV;DIX POUR CENT SAISON 3;Antoine Garceau et Marc Fitoussi;MON VOISIN PRODUCTION;place de l'institut, 75006 paris;75006;2018-03-05;2018-03-05;2.33717224;48.85768772
2016-2472;Long métrage;LA FETE EST FINIE;MARIE GAREL WEISS;ELZEVIR FILMS;99  BOULEVARD  DE L'HOPITAL;75013;2016-10-13;2016-10-13;2.3602090000000002;48.837324
2016-2277;Long métrage;MON POUSSIN;FREDERIC FORESTIER;LES FILMS DU 24;RUE  LOBAU;75004;2016-03-16;2016-03-16;2.353258;48.856204
2020-407;Long métrage;LE TRESOR DU PETIT NICOLAS;JULIEN RAPPENEAU;CURIOSA FILM;place casadesus, 75018 paris;75018;2020-09-22;2020-09-22;2.33742899;48.88864166
2019-985;Long métrage;Par-dessus l'épaule de Jonas;Jérôme Bonnell;DIAPHANA FILMS;1 rue de capri, 75012 paris;75012;2019-08-23;2019-08-23;2.39792743;48.83554492
2018-383;Série TV;DIX POUR CENT  SAISON 3;;MON VOISIN PRODUCTION;rue du mont thabor, 75001 paris;75001;2018-04-02;2018-04-02;2.32650363;48.86638264
