id_lieu;fk_localisation;fk_periode
2016-1242;5306;1244
2020-1018;3792;5537
2019-200;4683;3798
2016-932;3745;224
2016-1286;896;381
2020-1027;3408;5539
2019-211;2120;3865
2016-940;3942;1333
2016-2802;2567;1204
2020-1031;4234;5537
2019-223;3575;3795
2016-985;3061;731
2020-36;4384;4921
2020-1057;1713;5558
2019-226;4142;3853
2016-989;5052;241
2020-43;2748;4926
2016-1021;2254;764
2019-590;3155;4080
2016-2502;660;29
2020-47;489;4935
2016-2674;1455;665
2019-1545;1165;4755
2016-2524;4104;274
2020-50;284;4934
2016-1095;3603;1410
2019-1558;3268;4753
2016-2533;3878;1080
2016-1324;3971;241
2020-1071;709;5600
2019-1583;438;4775
2016-2545;3151;235
2020-68;579;4931
2020-1085;5104;5601
2017-370;3938;2054
2016-2562;5397;1298
2020-93;1621;4952
2020-1087;5104;5601
2017-97;361;1522
2016-2563;1613;1354
2016-1398;1270;1419
2020-1102;4723;5601
2016-2594;3891;1057
2016-2579;5274;158
2016-1455;2005;1367
2016-1107;1729;376
2016-2635;1781;357
2020-1007;4144;5537
2016-1475;2006;459
2016-1147;3869;857
2017-201;2225;1588
2020-1008;4144;5537
2016-1486;4408;1408
2016-2736;5362;12
2017-246;558;1619
2020-1063;1002;5592
2020-171;5394;4999
2016-2741;4226;1343
2017-249;5424;1624
2016-1016;5035;347
2020-172;3551;4996
2016-2754;3160;673
2017-4;4392;1512
2016-1022;2587;36
2016-1513;3419;256
2016-2766;1569;347
2017-7;2792;1484
2016-1029;431;504
2016-1522;3009;1020
2020-1158;2350;5590
2017-26;785;1504
2016-1045;5410;584
2016-1529;4194;327
2020-1170;4117;5597
2017-30;3234;1491
2016-1070;3961;201
2016-1548;3819;833
2016-1204;4263;1230
2017-44;4691;1520
2016-1077;3877;634
2016-1574;381;1079
2016-1210;1007;340
2017-46;3842;1549
2016-1091;2511;1189
2020-220;1148;5033
2016-1223;4764;197
2017-51;5268;1554
2016-1094;2715;1309
2020-260;4495;5066
2016-1245;734;532
2017-72;4726;1541
2020-1070;709;5598
2020-266;4208;5068
2016-1260;709;203
2017-328;3562;1673
2020-1077;2045;5589
2020-267;3164;5061
2016-1283;4659;1353
2017-340;4307;2015
2020-1096;2717;5601
2016-2;2107;1084
2016-2792;3286;518
2017-281;4046;1669
2020-1100;4723;5601
2016-35;3153;1369
2016-2798;2405;296
2017-282;4931;1664
2020-1129;5108;5601
2016-55;4808;1159
2020-9;1664;4907
2017-286;4767;1661
2020-1144;5221;5601
2016-61;1013;962
2020-20;2387;4924
2017-160;4100;1562
2016-1112;4691;583
2016-94;3286;506
2020-23;5469;4914
2017-162;5417;1576
2016-1130;4331;306
2016-1589;4165;51
2020-30;1034;4910
2017-170;4083;1582
2016-1141;307;459
2016-1602;1865;1089
2016-1294;5388;218
2017-498;4720;2244
2016-1165;4467;1337
2016-1603;4583;1118
2016-1298;5398;444
2017-505;1070;2151
2016-1173;1232;60
2016-1646;462;298
2016-1314;4226;12
2017-512;1018;2149
2016-1189;3160;775
2016-1654;2916;120
2016-1322;3957;152
2017-553;5307;2178
2016-1191;5393;804
2020-293;3394;5082
2016-1325;4422;251
2017-261;5239;1654
2016-2705;2242;966
2020-304;4225;5081
2016-1342;1287;952
2017-448;1646;2090
2016-2747;4340;272
2020-352;4339;5091
2016-1361;1589;872
2017-471;2531;2144
2016-2757;2681;820
2020-359;1331;5129
2016-1381;3002;842
2017-476;3940;2155
2016-1253;2730;769
2019-260;360;3850
2020-61;5099;4953
2017-622;27;2213
2016-1265;4188;671
2019-270;4322;3830
2016-1403;4556;1015
2017-643;4182;2312
2016-1281;491;1062
2019-596;2530;4067
2016-1429;4365;1254
2017-653;4459;2248
2020-44;2110;4934
2019-619;4384;4126
2016-1445;3734;823
2017-664;656;2304
2020-45;1727;4930
2016-103;891;1406
2016-1480;1259;943
2017-679;710;2273
2020-51;4367;4928
2016-156;1494;860
2020-173;2628;5018
2017-695;978;2251
2016-1295;2711;211
2016-197;3735;543
2020-177;2829;4969
2017-400;1389;2064
2016-1301;1584;574
2016-1729;354;1130
2020-190;5035;5011
2017-412;156;2040
2016-1345;2502;430
2016-1732;4244;1386
2020-211;289;5030
2017-426;118;2101
2016-1370;3178;167
2016-1775;3934;2
2016-1498;4412;1270
2017-586;5362;2228
2016-1372;914;257
2016-1777;2144;291
2016-1502;818;1324
2017-814;1466;2376
2016-1384;4908;910
2016-1778;4453;450
2016-1512;4345;251
2017-860;2010;2417
2016-1386;3237;1132
2020-402;4359;5138
2016-1533;3757;1002
2017-765;5059;2335
2020-66;1959;4953
2019-1617;3489;4796
2016-1558;301;434
2017-781;4036;2342
2020-86;2117;4952
2019-1625;4911;4823
2016-1559;4356;482
2017-991;4635;2519
2020-95;1621;4952
2019-276;1250;3936
2016-1562;4356;562
2017-1008;197;2506
2020-97;2154;4952
2016-200;4027;586
2016-1570;5435;371
2017-1098;4387;2537
2020-108;1789;4960
2016-203;3740;703
2020-272;2120;5057
2017-1558;1795;1956
2020-115;2829;5022
2016-210;4009;1156
2020-281;2976;5086
2017-1565;5261;1449
2016-1408;2368;74
2016-261;2983;1236
2020-288;4456;5089
2017-893;3044;2383
2016-1420;1434;18
2016-266;3188;790
2020-290;4320;5089
2017-931;1837;2446
2016-1428;5024;1063
2016-296;2547;1002
2016-24;4472;831
2017-1140;3643;2568
2016-1446;4699;850
2016-1797;2911;1139
2016-59;940;897
2017-1243;3680;1792
2016-1459;2949;1311
2016-1819;3688;1235
2016-78;592;48
2017-1023;4150;2445
2016-1462;4623;303
2016-1840;4604;1051
2016-1594;3973;399
2017-1386;3310;1827
2016-1474;4349;384
2020-465;3393;5204
2016-1600;1753;1339
2017-1395;1398;1835
2020-144;3159;4967
2020-474;4166;5222
2016-1608;1240;182
2017-1403;4135;1841
2020-148;375;4979
2020-483;2425;5229
2016-1644;4613;5
2017-1408;4746;1857
2020-167;2697;5001
2020-485;5458;5189
2016-1647;2650;361
2017-1593;701;2024
2020-197;2374;5030
2020-488;4170;5298
2016-1660;3921;766
2017-1596;2704;1958
2016-1508;1571;1332
2020-507;908;5254
2020-292;3394;5082
2017-1598;1764;1963
2016-1542;1878;1203
2019-284;1901;3869
2020-323;2635;5096
2017-1605;1648;1995
2016-1567;5030;268
2019-299;4486;3868
2020-326;3758;5097
2017-1277;949;1805
2016-1571;670;398
2019-329;1393;3927
2020-351;574;5117
2017-1176;4469;1721
2016-1576;5376;1114
2019-338;4039;3918
2019-261;1149;3833
2017-1503;334;2014
2020-249;2051;5047
2016-332;3178;1372
2019-624;4398;4143
2017-1535;4740;1957
2020-252;2084;5039
2016-340;3176;222
2019-629;4870;4154
2017-1306;3565;1785
2020-287;3611;5089
2016-368;764;183
2019-1592;4328;4774
2017-1307;4276;1785
2016-14;2561;382
2016-374;2403;3
2019-1601;1479;4783
2017-1324;4234;1737
2016-53;5196;1109
2016-393;2397;777
2016-100;2753;909
2017-1688;5058;1430
2016-65;3672;546
2016-1889;1295;1412
2016-117;4202;1386
2017-1708;4706;1483
2016-76;3177;1418
2016-1901;4182;151
2016-119;5422;1342
2017-1724;79;1467
2016-1588;4198;605
2016-1916;3109;150
2016-127;3895;146
2018-80;1359;2615
2016-1611;415;438
2016-1956;1650;135
2016-135;4084;544
2018-84;5321;2602
2016-1637;3123;1142
2016-1977;3114;41
2016-196;2225;526
2017-1572;2185;1902
2016-1677;2075;334
2020-554;3568;5257
2016-1726;608;1299
2017-1586;4459;2043
2020-291;3588;5090
2020-567;4815;5271
2020-384;696;5134
2018-29;757;2573
2020-310;418;5112
2020-575;5430;5374
2019-1613;2447;4807
2017-1639;2278;2006
2020-317;776;5105
2020-581;342;5264
2019-1614;1324;4765
2017-1663;1230;1990
2020-330;338;5115
2020-586;3400;5338
2018-1326;2848;3452
2018-243;2056;2738
2020-339;1500;5151
2020-590;1010;5325
2018-1337;4238;3576
2018-246;2803;2754
2019-1593;1006;4774
2019-1640;1970;4803
2016-211;3311;1220
2018-255;3721;2753
2016-109;927;551
2019-1655;4537;4797
2016-230;2766;196
2018-292;2362;2755
2016-145;4672;1065
2018-1031;582;3265
2016-231;4086;1116
2018-300;2408;2767
2016-162;4034;155
2016-416;1081;30
2016-234;1168;1346
2018-312;4202;2717
2016-172;2682;925
2016-430;4881;1079
2016-238;4084;1337
2018-187;5199;2733
2016-1716;4054;591
2016-433;3792;1120
2016-260;3603;1201
2018-140;50;2716
2020-378;3984;5140
2016-458;2252;1259
2016-271;4404;429
2018-347;5310;2799
2020-391;4835;5141
2016-1983;3810;570
2016-1846;4825;461
2018-228;114;2677
2020-427;3397;5193
2016-2065;187;612
2016-1863;5112;653
2018-480;333;2894
2018-1301;5137;3470
2016-2073;3919;266
2016-1880;4974;890
2018-483;2096;2911
2018-1309;1120;3464
2020-614;4181;5308
2020-446;49;5182
2018-703;966;3016
2018-1311;3338;3459
2020-634;2847;5336
2020-450;567;5203
2018-323;2448;2775
2018-1336;5090;3488
2020-640;472;5311
2020-454;1580;5188
2018-518;207;2912
2016-229;515;199
2020-649;902;5331
2020-455;4370;5188
2018-554;1393;2937
2016-255;4953;857
2020-662;2936;5350
2020-494;3725;5343
2018-655;1990;2994
2016-288;5221;7
2019-81;2500;3713
2020-495;3717;5343
2018-687;5298;3053
2016-1826;1263;128
2019-90;3049;3691
2020-498;2418;5226
2018-694;3263;3024
2016-1835;4024;491
2019-93;3315;3726
2019-301;339;3888
2019-1730;1387;4868
2016-1839;987;1009
2019-124;4339;3772
2019-315;1279;3915
2019-1737;3012;4875
2016-1857;3076;423
2019-370;3397;3901
2019-349;4262;3902
2019-1748;4331;4883
2016-1881;3988;893
2019-371;4591;3901
2019-352;4390;3913
2019-1758;3502;4864
2020-453;1684;5197
2016-507;4406;1095
2016-323;3425;706
2018-1109;4228;3400
2020-464;3537;5184
2016-518;3109;350
2016-335;3991;1401
2018-1110;4384;3400
2020-506;2998;5228
2016-525;1935;632
2016-338;2908;735
2018-1117;3381;3353
2020-515;749;5268
2016-547;4458;1337
2016-379;3170;1363
2018-1139;115;3326
2019-283;1409;3878
2016-2151;2359;1061
2016-381;3224;435
2018-610;4428;2979
2019-313;382;3893
2020-690;48;5357
2016-399;799;1387
2018-611;3983;2984
2019-333;3887;3909
2020-701;2798;5409
2016-1925;263;662
2018-947;3324;3190
2016-317;1559;422
2020-712;353;5383
2016-1935;1184;1087
2018-969;2708;3212
2016-328;4225;1159
2020-717;871;5389
2016-1941;3182;356
2018-970;4195;3213
2016-353;3032;853
2020-732;3858;5443
2016-1979;1214;148
2019-400;4036;3933
2016-364;4748;592
2020-743;1236;5422
2016-1980;4092;160
2019-743;2774;4275
2016-392;4166;763
2020-755;548;5404
2020-522;1420;5235
2019-758;3666;4250
2016-1892;4713;834
2019-386;2776;3910
2020-527;3254;5292
2019-759;1718;4260
2016-1934;85;964
2019-727;2684;4165
2020-546;2007;5219
2019-1726;3721;4853
2016-1940;4609;98
2019-1689;2989;4788
2020-574;1213;5280
2019-1728;1495;4857
2016-1946;3727;834
2019-1705;1530;4894
2020-577;336;5335
2018-1223;413;3419
2016-1961;1073;630
2019-1713;3534;4851
2019-360;3399;3892
2018-1224;3685;3419
2019-1664;4332;4808
2019-1720;4490;4854
2019-1638;4046;4847
2018-1237;3563;3373
2018-1041;1292;3260
2019-1723;294;4852
2019-1670;4537;4833
2019-899;2180;4331
2016-404;2651;1195
2018-1066;4213;3273
2019-1673;4370;4814
2019-799;1503;4221
2016-440;664;138
2018-1067;4359;3277
2019-1679;1567;4795
2019-1179;2971;4502
2016-461;4034;1061
2018-1070;4443;3276
2018-1027;2951;3252
2019-828;2223;4265
2016-1985;3819;784
2016-633;4617;858
2018-1042;2933;3263
2019-837;851;4230
2016-2042;3286;483
2016-636;4338;464
2016-427;4900;714
2019-867;2897;4227
2016-2049;183;636
2016-640;482;274
2016-435;5229;1214
2019-657;2000;4122
2016-2059;3580;1322
2016-643;499;1349
2016-447;3881;634
2019-658;2388;4106
2016-2067;4212;1057
2016-668;2283;771
2016-454;3954;891
2019-669;548;4110
2020-609;4203;5301
2016-677;4847;608
2016-457;4899;1230
2019-682;87;4109
2018-1061;4376;3277
2016-681;1456;1405
2016-466;687;35
2019-1013;1928;4341
2019-111;1528;3780
2016-689;1930;833
2016-1982;4956;512
2019-1014;3147;4328
2019-363;1993;3907
2016-703;4465;472
2016-1988;1620;1044
2019-1023;4754;4363
2019-369;4926;3900
2016-2197;2141;25
2016-1995;3000;1298
2019-1030;3335;4349
2016-526;4804;634
2016-2198;653;409
2016-2012;2032;443
2019-1236;3432;4533
2016-531;4799;737
2016-2217;4331;1130
2016-2016;1617;479
2019-1244;3469;4525
2016-542;4956;461
2016-2227;5272;953
2016-2023;1217;948
2019-1245;971;4525
2016-554;5423;151
2016-2262;5433;1156
2016-2054;3857;182
2019-1248;5278;4525
2016-562;4592;104
2016-2272;3969;788
2016-2063;4463;406
2019-1257;4929;4557
2016-563;2195;373
2020-765;1932;5411
2016-2078;2533;488
2019-1258;4150;4563
2016-564;3795;1002
2020-781;926;5399
2020-605;20;5303
2019-922;997;4299
2016-2112;1219;948
2020-790;5470;5428
2020-607;1832;5304
2019-933;1251;4354
2016-2113;1889;1025
2020-826;3116;5435
2020-618;2873;5274
2019-940;918;4327
2016-2114;3916;1038
2018-1106;3171;3343
2020-658;1099;5341
2019-981;1018;4387
2016-2129;4642;1123
2016-757;614;1168
2020-674;2549;5348
2019-44;3017;3679
2016-2135;2391;6
2020-675;4718;5284
2019-55;4587;3709
2016-2140;1892;993
2019-104;2560;3753
2019-58;4300;3691
2016-2157;4684;1337
2019-115;773;3775
2019-59;4849;3691
2016-2183;857;300
2019-116;1956;3775
2019-70;3017;3697
2020-693;3736;5365
2019-379;4446;3906
2019-654;4484;4104
2020-699;2284;5398
2019-383;1052;3932
2018-1422;1516;3581
2020-729;825;5378
2016-506;497;553
2019-1058;2239;4377
2019-724;4144;4158
2016-524;3974;616
2019-1343;2634;4589
2019-725;1816;4170
2016-532;1831;789
2018-1347;3786;3495
2019-1688;4180;4822
2016-539;4449;1055
2016-761;689;937
2019-1707;2161;4840
2016-555;4096;198
2016-765;795;520
2016-608;4141;1331
2016-575;3401;669
2016-779;2575;1089
2016-615;4025;214
2016-597;284;1037
2016-783;2300;1385
2016-654;3289;1399
2016-2081;2171;678
2016-786;857;399
2016-678;5134;1114
2016-2089;3844;1152
2016-2294;4208;1159
2016-700;3250;379
2016-2123;4025;1160
2016-2310;3779;1002
2016-2212;3903;1290
2016-2132;5032;1288
2016-2364;4623;605
2016-2285;5112;720
2016-2142;3381;217
2020-863;4375;5449
2020-761;182;5506
2016-2145;3912;399
2020-899;3441;5473
2020-764;1932;5411
2016-2148;3207;985
2016-852;1440;187
2020-770;166;5426
2016-2163;1794;100
2016-863;4965;123
2020-814;2635;5431
2016-2185;2627;1137
2016-873;5173;1015
2020-823;4265;5407
2020-698;1799;5416
2016-889;4226;592
2018-1096;2120;3301
2020-745;296;5394
2016-2401;4136;24
2018-1107;2152;3400
2019-723;1561;4168
2016-2421;4779;781
2018-1108;1006;3406
2018-1071;4447;3276
2016-2422;2581;856
2016-735;3309;709
2016-676;4738;489
2016-2443;2018;57
2016-739;4088;125
2016-683;2876;509
2016-2454;3639;1131
2016-754;2911;1101
2016-688;2143;1424
2020-936;847;5521
2016-2191;4021;233
2020-948;5369;5521
2016-2199;2618;462
2020-952;2564;5505
2016-2253;4169;114
2020-959;5068;5491
2016-2261;3905;1156
2020-964;1836;5508
2016-2286;4634;726
2020-970;37;5581
2020-774;996;5376
2016-943;2543;415
2020-778;489;5408
2016-947;5169;1264
2020-791;2242;5417
2016-949;4386;1384
2020-801;3827;5440
2016-954;4471;847
2020-834;2118;5462
2016-965;2308;602
2018-1077;2191;3318
2016-972;2968;1170
2016-708;2622;770
2016-974;5190;836
2016-713;1469;1377
2016-992;3133;372
2016-752;1448;972
2016-2539;5231;1051
2016-2557;1999;689
2016-2564;2033;1374
2020-998;4150;5537
2020-1000;3306;5537
2018-1374;30;3509
2020-1013;3796;5539
2019-697;2453;4157
2020-1062;2870;5543
2019-703;4225;4131
2016-1005;5402;1122
2019-719;4765;4162
2016-1014;4684;340
2019-1313;4237;4592
2016-1019;4890;692
2018-1394;148;3543
2016-2651;4382;1089
2018-1511;2011;3593
2016-2662;4808;49
2019-427;1330;3960
2016-2664;4577;155
2019-445;3702;3939
2016-2675;4953;849
2019-1347;4170;4709
2016-1053;2469;109
2019-1360;4188;4627
2016-1054;2785;123
2018-1464;545;3575
2016-1055;4364;314
2019-1371;4933;4645
2016-1076;1596;627
2019-1382;5047;4623
2016-1092;5246;1405
2018-791;4463;3085
2020-1075;4289;5572
2018-1472;3792;3566
2020-1089;4861;5601
2018-1500;3544;3561
2020-1125;4921;5601
2018-1567;81;3663
2020-1131;5108;5601
2019-160;3418;3763
2020-1138;5029;5601
2016-1116;5452;1079
2016-1117;848;1106
2016-1161;2077;1138
2016-2688;4421;1404
2016-2702;5034;851
2016-2719;5338;151
2016-2722;4055;191
2016-2723;2085;257
2016-2749;4016;468
2016-2751;4547;535
2016-2763;4199;99
2020-1146;2442;5601
2020-1163;4696;5568
2020-1168;1691;5570
2016-1202;5135;226
2016-2780;4181;811
2016-2781;1754;887
2016-2804;684;1328
2020-39;4329;4923
2016-1331;4957;900
2016-1335;1113;1266
2016-1357;3953;1326
2016-1362;4370;1061
2016-1365;5053;1313
2016-1387;3520;1278
2020-60;1751;4953
2020-91;2637;4952
2020-92;1621;4952
2016-1394;1786;491
2016-1414;1100;569
2016-1433;2207;558
2016-1439;540;286
2016-1441;3848;495
2016-1489;4530;1040
2020-138;1020;4983
2020-140;1694;4965
2020-183;3012;5008
2020-192;3923;5019
2016-1501;2052;1329
2016-1550;787;845
2016-1554;1122;145
2016-1569;3170;356
2020-230;3420;5040
2020-263;4464;5064
2020-289;3611;5089
2016-26;1228;891
2016-48;3056;652
2016-51;4641;733
2016-63;4363;1055
2016-93;430;441
2016-95;5194;594
2016-99;14;877
2016-1610;4749;267
2016-1651;4817;1391
2020-329;153;5108
2020-363;4895;5124
2019-599;2798;4176
2019-635;2730;4155
2016-120;358;1239
2016-128;4989;155
2016-130;3149;248
2016-1700;436;365
2016-1715;2317;566
2016-1754;1896;789
2016-1760;2759;1317
2016-1771;731;1423
2020-370;1276;5125
2019-1616;1521;4796
2019-1632;4519;4837
2018-1328;3347;3508
2016-225;1710;69
2016-226;1147;75
2016-227;3179;113
2016-236;4837;322
2016-279;2151;975
2016-1796;5224;895
2016-1825;3953;117
2016-1853;3498;222
2020-457;1000;5187
2020-468;1185;5180
2020-469;5407;5185
2020-509;1234;5265
2019-350;3825;3919
2016-384;5286;535
2016-1900;5121;82
2016-1908;4089;406
2016-1913;5383;1398
2016-1964;4025;245
2016-1966;4847;612
2020-530;884;5214
2020-541;2964;5259
2020-576;1754;5374
2020-579;336;5335
2019-1644;62;4791
2019-1665;679;4833
2019-1677;3696;4826
2016-452;4217;862
2016-465;4150;1391
2016-488;3141;849
2016-2004;1045;115
2016-2005;2402;149
2016-2019;3896;811
2016-2028;4906;1266
2016-2041;586;440
2016-2047;5387;621
2016-2064;2690;606
2020-627;3626;5322
2020-628;4410;5328
2020-656;3592;5352
2020-666;2612;5364
2020-673;3226;5390
2019-95;1016;3742
2019-98;1965;3744
2019-113;2059;3779
2019-374;1449;3904
2019-384;2953;3932
2016-543;2431;639
2016-546;4719;322
2016-570;4136;14
2016-582;4347;155
2016-2093;4849;669
2016-2176;4730;454
2020-679;4385;5363
2020-684;315;5366
2020-702;4600;5380
2020-704;1560;5380
2020-731;1014;5370
2020-742;3947;5424
2020-747;1692;5392
2019-394;1756;3923
2016-606;3671;322
2016-607;3824;1326
2016-625;1128;1272
2016-645;4697;7
2016-690;5150;844
2016-691;738;874
2016-693;2823;1016
2016-694;3952;27
2016-697;3930;125
2016-2210;4242;1183
2016-2213;3866;1397
2016-2218;1216;1130
2016-2257;4563;566
2016-2274;4233;8
2016-2283;41;643
2020-763;1932;5411
2020-775;3390;5401
2020-795;3042;5403
2020-812;2915;5451
2020-818;4341;5414
2016-726;2972;979
2016-737;733;63
2016-750;4559;843
2016-755;2324;1109
2019-504;1045;4044
2019-1437;587;4665
2019-1443;2264;4700
2019-1448;3718;4683
2019-1455;894;4702
2018-806;1976;3091
2018-808;3717;3120
2018-1545;325;3650
2019-458;4498;3999
2019-481;2125;3997
2019-498;2945;4004
2019-1494;4350;4706
2018-840;499;3124
2018-845;269;3126
2018-855;4675;3142
2018-857;4512;3142
2018-861;5444;3147
2018-872;182;3140
2018-1264;4166;3391
2019-231;2830;3829
2018-906;682;3191
2018-915;5344;3183
2019-203;3111;3846
2019-550;2620;4040
2019-553;4426;4036
2019-588;1045;4066
2017-358;3809;2153
2017-364;4719;2136
2016-2590;4873;281
2016-2602;4903;566
2016-2623;3853;1152
2017-124;4849;1560
2017-196;2052;1565
2017-198;5348;1645
2017-240;4775;1653
2017-251;2268;1624
2017-254;2413;1651
2017-257;4072;1622
2017-22;488;1523
2017-40;4911;1506
2017-329;870;1673
2017-339;4456;2025
2017-343;109;2016
2017-288;5197;1644
2017-158;2435;1574
2017-550;349;2212
2017-570;45;2194
2017-450;3617;2090
2017-453;192;2073
2017-464;3763;2135
2017-472;744;2140
2017-655;671;2255
2017-691;4703;2279
2017-692;1161;2257
2017-414;3273;2058
2017-578;4154;2191
2017-593;2321;2208
2017-849;4551;2337
2017-761;4568;2348
2017-776;4633;2327
2017-788;5327;2564
2017-618;1947;2303
2017-965;3265;2422
2017-973;5106;2426
2017-1013;1761;2563
2017-713;3542;2316
2017-937;2395;2395
2017-1203;4829;1810
2017-1209;1708;1767
2017-1214;514;1753
2017-802;3948;2356
2017-805;2993;2337
2017-1077;538;2504
2017-1091;3933;2533
2017-894;2100;2390
2017-906;4060;2380
2017-911;3863;2415
2017-1128;4740;2552
2017-1135;915;2558
2017-1235;4339;1777
2017-1242;3680;1792
2017-1255;3464;1820
2017-1391;1125;1824
2017-1421;4849;1939
2017-1599;4476;2067
2017-1273;588;1821
2017-1275;2844;1812
2017-1279;618;1794
2017-1182;3069;1765
2017-1496;2028;1976
2017-1510;101;2032
2017-1514;2683;1992
2017-1515;2878;1976
2017-1545;4941;1973
2017-1426;4969;1865
2017-1430;4367;1901
2017-1454;2219;1887
2017-1319;4772;1719
2017-1345;4928;1946
2017-1696;2235;1444
2017-1730;4001;1474
2017-1615;435;1989
2018-67;4138;2593
2018-134;2566;2651
2017-1587;4144;2045
2018-32;2416;2617
2018-373;4097;2827
2017-1669;374;2081
2018-248;2258;2705
2018-254;2984;2707
2018-288;2157;2750
2018-295;2670;2747
2018-301;623;2772
2018-169;2781;2694
2018-182;4905;2724
2018-188;4269;2706
2018-192;3900;2706
2018-197;4680;2706
2018-402;3923;2826
2018-409;3707;2839
2018-437;3627;2846
2018-138;191;2664
2018-139;2267;2695
2018-147;1508;2647
2018-150;3188;2713
2018-151;119;2682
2018-154;3819;2696
2018-345;367;2740
2018-354;3044;2793
2018-205;5168;2733
2018-232;4808;2764
2018-718;5347;3043
2018-735;4181;3048
2018-317;1072;2829
2018-525;1545;2897
2018-531;4937;2917
2018-535;3882;2921
2018-542;4118;2932
2018-548;4384;2929
2018-626;1465;2973
2018-669;4673;2998
2018-670;5060;3013
2018-690;1166;3021
2018-471;2887;2862
2018-473;1696;2862
2019-1733;5146;4858
2018-1130;2670;3331
2019-779;1510;4212
2018-576;3270;2957
2018-587;5209;2987
2018-609;476;2980
2018-950;3650;3229
2018-980;1250;3238
2019-402;2726;3951
2019-408;4516;3950
2019-411;3263;3953
2019-755;4807;4188
2018-1216;4127;3395
2018-1217;5027;3395
2018-1236;3110;3380
2019-801;182;4221
2019-1138;4136;4452
2019-1178;1307;4497
2019-1182;2673;4553
2019-824;1683;4232
2019-827;4390;4240
2019-841;571;4237
2019-850;4064;4290
2019-1200;5070;4502
2019-1207;480;4513
2018-1201;1810;3369
2018-1202;1688;3417
2019-668;4523;4110
2019-671;3540;4058
2019-679;879;4125
2019-1003;4290;4322
2019-1025;4771;4347
2018-1338;4225;3489
2018-1339;4692;3461
2019-930;1484;4303
2019-945;1422;4325
2019-948;3805;4340
2019-961;1510;4339
2018-1417;2416;3559
2019-1060;5457;4425
2019-1067;1284;4393
2019-1069;3825;4390
2019-1092;2864;4419
2019-1328;4163;4574
2019-1345;4083;4589
2016-770;1718;180
2016-771;3417;265
2016-802;4384;1337
2016-2312;5333;1356
2016-2320;3496;804
2016-2375;5187;939
2016-2382;3964;616
2020-869;1021;5504
2020-885;5338;5465
2020-887;4370;5465
2020-893;4700;5465
2016-823;4844;305
2016-825;4820;465
2016-864;1716;328
2016-877;4169;1298
2016-2389;4150;1156
2016-2392;4076;1275
2016-2415;5408;574
2016-2431;989;891
2016-2461;4689;274
2016-2465;2591;643
2020-922;3384;5524
2020-929;693;5528
2020-943;5016;5521
2016-930;3375;1221
2016-931;5140;1344
2016-935;4008;1009
2016-951;3013;756
2016-960;3830;499
2016-966;4108;696
2016-2501;4188;734
2016-2509;4405;509
2016-2558;2753;870
2016-2565;3186;733
2016-2654;1492;1213
2016-2656;1881;268
2016-2663;5412;114
2016-2670;596;376
2020-1080;4571;5601
2020-1082;4571;5601
2020-1090;4861;5601
2020-1107;4705;5601
2016-1123;5021;1118
2016-1158;1704;1413
2016-1178;499;611
2016-2696;2213;466
2016-2711;3178;1348
2020-1147;3868;5601
2016-1203;2136;324
2016-1248;2631;516
2016-1284;3553;37
2016-1288;5073;1002
2020-6;1205;4918
2020-14;477;4899
2020-19;5360;4908
2020-27;1615;4896
2020-38;635;4920
2020-52;968;4952
2016-1302;5208;583
2016-1377;1261;512
2020-75;579;4931
2020-81;1591;4947
2020-128;2137;4973
2020-158;1126;4989
2020-170;4932;4999
2020-191;5233;5014
2020-201;3690;5029
2020-208;289;5030
2016-1504;4261;28
2016-1509;3103;20
2016-1511;3637;196
2016-1541;4954;1128
2016-1560;3849;501
2020-250;56;5045
2016-10;4115;151
2016-18;5374;650
2016-25;5443;884
2016-50;5339;675
2016-73;4722;1219
2016-1586;5423;306
2016-1616;4407;736
2016-1619;4612;834
2016-1623;1013;978
2016-1672;3085;59
2020-340;4692;5154
2019-612;4144;4119
2019-622;4350;4144
2016-102;4321;1034
2016-105;4670;47
2016-112;1611;939
2016-147;5407;1105
2016-148;919;1250
2016-149;1594;1281
2016-1712;857;380
2016-1749;3043;592
2016-1753;792;781
2020-376;3992;5196
2020-409;1527;5139
2020-419;426;5150
2020-421;1545;5152
2020-429;2133;5160
2019-1634;4168;4843
2018-1297;5120;3647
2018-1299;694;3485
2018-1321;5125;3477
2019-279;1902;3854
2016-199;4298;580
2016-220;3669;464
2016-240;2108;348
2016-242;1177;872
2016-268;4578;1103
2016-1795;1455;776
2016-1799;5329;1380
2016-1812;2421;1214
2016-1815;4384;1331
2016-1843;4030;66
2016-1844;2391;142
2016-1851;4364;155
2016-1856;3316;411
2016-1871;508;164
2016-1878;2357;756
2020-442;2492;5179
2020-479;4541;5210
2020-491;4083;5221
2019-282;4414;3842
2019-286;1841;3884
2019-287;417;3874
2019-290;2804;3855
2019-297;4487;3863
2019-330;5373;3917
2016-347;2488;934
2016-350;4367;809
2016-1902;3771;186
2016-1917;3959;152
2016-1921;600;388
2016-1930;3970;804
2016-1950;7;904
2016-1967;1394;1012
2020-565;2990;5267
2020-566;956;5267
2020-584;342;5264
2019-1669;4384;4814
2018-1029;4948;3255
2018-1030;4494;3239
2016-406;411;536
2016-464;2253;1167
2016-478;934;441
2016-500;531;319
2016-501;889;312
2016-2044;4744;550
2016-2072;322;257
2016-2079;4024;554
2020-629;2411;5336
2020-631;2468;5327
2020-672;3387;5345
